Event_type,lat,lon,magnitude,year,month,day,hour,dayofweek,cluster
Wildfire,37.24875,-116.52825,7876.0,2024,8,22,17,3,1
Wildfire,36.948628,-103.644364,850.0,2024,8,22,15,3,1
Wildfire,44.94164,-106.07122,196387.0,2024,8,22,10,3,1
Wildfire,43.893833,-102.355533,1959.0,2024,8,22,6,3,1
Wildfire,44.35377,-105.579417,52599.0,2024,8,21,20,2,1
Wildfire,44.535534,-105.486581,24594.0,2024,8,21,19,2,1
Wildfire,42.764619,-105.686572,1419.0,2024,8,21,19,2,1
Wildfire,-23.532927711672336,-53.95031994977418,844.0,2024,8,21,19,2,-1
Wildfire,43.88414562937104,-106.35384764632052,844.0,2024,8,21,19,2,1
Wildfire,-16.783288518511462,-54.8128023253135,844.0,2024,8,21,19,2,27
Wildfire,-20.191993380758078,-49.77743371121439,844.0,2024,8,21,19,2,27
Wildfire,44.30597364814109,-105.79319553703952,844.0,2024,8,21,19,2,1
Wildfire,44.59195736584834,-105.43208721288838,844.0,2024,8,21,19,2,1
Wildfire,-4.576458024809652,30.89192209592488,844.0,2024,8,21,19,2,30
Wildfire,-4.33735251824961,20.108078001829256,844.0,2024,8,21,19,2,30
Wildfire,-9.784342849638136,24.799083859243197,844.0,2024,8,21,19,2,30
Wildfire,-21.572529211918305,-50.9079372046329,844.0,2024,8,21,19,2,27
Wildfire,-20.91605856218311,-50.26094108973616,844.0,2024,8,21,19,2,27
Wildfire,-22.068923226017063,-48.38665806121205,844.0,2024,8,21,19,2,27
Wildfire,-20.92090279363176,140.27923798535494,844.0,2024,8,21,19,2,7
Wildfire,-9.012569462057188,-50.23160654908494,844.0,2024,8,21,19,2,27
Wildfire,-22.642406175189464,-48.62997051605189,844.0,2024,8,21,19,2,27
Wildfire,-7.033419685035903,-59.24370847304098,844.0,2024,8,21,19,2,27
Wildfire,-20.663692998667585,-48.97532153757241,844.0,2024,8,21,19,2,27
Wildfire,-3.900461154028898,18.89849099728484,844.0,2024,8,21,19,2,30
Wildfire,-16.917116971552993,19.664987764918397,844.0,2024,8,21,19,2,30
Wildfire,-8.683204270094235,-54.56331950954648,844.0,2024,8,21,19,2,27
Wildfire,-11.530247586710122,-50.37430263849536,844.0,2024,8,21,19,2,27
Wildfire,-25.049690755457497,131.07881880102858,844.0,2024,8,21,19,2,-1
Wildfire,-2.165198444666617,35.163080971270126,844.0,2024,8,21,19,2,36
Wildfire,-16.578382689587336,19.970547313097665,844.0,2024,8,21,19,2,30
Wildfire,-3.8008538124758298,18.877416183171015,844.0,2024,8,21,19,2,30
Wildfire,-12.327285002073015,131.15869726801546,844.0,2024,8,21,19,2,7
Wildfire,-12.863304295884742,29.64066280922664,844.0,2024,8,21,19,2,30
Wildfire,-10.615094926147584,29.00466201718472,844.0,2024,8,21,19,2,30
Wildfire,45.222667,-106.8595,6739.0,2024,8,21,17,2,1
Wildfire,37.913367,-112.67905,544.0,2024,8,21,16,2,1
Wildfire,44.13025,-106.520417,174702.0,2024,8,21,13,2,1
Wildfire,45.436167,-109.508333,1100.0,2024,8,20,20,1,1
Wildfire,44.20169564117975,-106.48870063446306,844.0,2024,8,20,19,1,1
Wildfire,-6.976957443897595,16.956229117060637,844.0,2024,8,20,19,1,30
Wildfire,-15.470510517088837,14.920883386800767,844.0,2024,8,20,19,1,30
Wildfire,-12.404883385523194,31.775359181912304,844.0,2024,8,20,19,1,30
Wildfire,-14.28362606902023,-51.91676021302551,844.0,2024,8,20,19,1,27
Wildfire,-16.004312379589074,-57.30996623176232,844.0,2024,8,20,19,1,27
Wildfire,-21.049834198417965,-48.12884640806705,844.0,2024,8,20,19,1,27
Wildfire,-15.255913653788095,14.76022432566163,844.0,2024,8,20,19,1,30
Wildfire,-16.93758321798431,-54.004496762885104,844.0,2024,8,20,19,1,27
Wildfire,-14.712266292759116,-57.48896539134393,844.0,2024,8,20,19,1,27
Wildfire,-16.013109477925795,-56.02915766955802,844.0,2024,8,20,19,1,27
Wildfire,-15.463698267312292,-55.95541054812588,844.0,2024,8,20,19,1,27
Wildfire,-14.807599795097298,-56.80113910579869,844.0,2024,8,20,19,1,27
Wildfire,-12.463511425963356,-66.84953743864,844.0,2024,8,20,19,1,27
Wildfire,-13.52814382142694,-51.45700249448314,844.0,2024,8,20,19,1,27
Wildfire,-12.892129362839908,131.33392498646944,844.0,2024,8,20,19,1,7
Wildfire,-14.772108668824073,-57.69966034611795,844.0,2024,8,20,19,1,27
Wildfire,-10.927819999077023,-57.15715876856613,844.0,2024,8,20,19,1,27
Wildfire,-15.621449776242946,14.332492455469136,844.0,2024,8,20,19,1,30
Wildfire,-20.72658705161809,-49.82492141475308,844.0,2024,8,20,19,1,27
Wildfire,-20.144113880184925,-47.54941079886103,844.0,2024,8,20,19,1,27
Wildfire,-9.765325594784578,-51.431333796352405,844.0,2024,8,20,19,1,27
Wildfire,-11.839445463679397,-65.16829078607272,844.0,2024,8,20,19,1,27
Wildfire,-16.016297782596002,18.863684668721312,844.0,2024,8,20,19,1,30
Wildfire,-8.099896592430511,30.503600465476545,844.0,2024,8,20,19,1,30
Wildfire,-10.087520422989511,21.77297517079927,844.0,2024,8,20,19,1,30
Wildfire,-9.759734204395748,19.6639915535126,844.0,2024,8,20,19,1,30
Wildfire,-10.694056469768077,18.702593017102064,844.0,2024,8,20,19,1,30
Wildfire,-9.779803531858407,-47.10130632302239,844.0,2024,8,20,19,1,27
Wildfire,-13.410230836904564,-51.28759942453701,844.0,2024,8,20,19,1,27
Wildfire,-8.319444121254957,-55.212837624106456,844.0,2024,8,20,19,1,27
Wildfire,-12.145173986002597,-65.3952289469378,844.0,2024,8,20,19,1,27
Wildfire,-4.19934970499745,18.72399391172068,844.0,2024,8,20,19,1,30
Wildfire,47.767003,-120.082726,3118.0,2024,8,20,18,1,1
Wildfire,-8.329870183307753,25.845081512135724,844.0,2024,8,19,19,0,30
Wildfire,-15.127764918809582,14.657386544007505,844.0,2024,8,19,19,0,30
Wildfire,-12.583121338392644,142.53297824423805,844.0,2024,8,19,19,0,7
Wildfire,-27.73102468462881,30.477957325033977,844.0,2024,8,19,19,0,34
Wildfire,-10.061661635504246,22.037275354295293,844.0,2024,8,19,19,0,30
Wildfire,-24.54580712808987,23.414847020884352,844.0,2024,8,19,19,0,29
Wildfire,-13.357172842021132,-64.41174632975243,844.0,2024,8,19,19,0,27
Wildfire,-9.70451691132265,29.68251280122749,844.0,2024,8,19,19,0,30
Wildfire,-9.204004871492128,20.1326531935251,844.0,2024,8,19,19,0,30
Wildfire,-10.610290122483022,20.041163887108056,844.0,2024,8,19,19,0,30
Wildfire,-14.03325344091946,-64.98459601380725,844.0,2024,8,19,19,0,27
Wildfire,-19.86346497994244,-55.64837733151166,844.0,2024,8,19,19,0,27
Wildfire,-14.936032209948008,-52.66711350810797,844.0,2024,8,19,19,0,27
Wildfire,-15.564524552369756,14.882897184007328,844.0,2024,8,19,19,0,30
Wildfire,-15.108998139732815,-48.11939281620569,844.0,2024,8,19,19,0,27
Wildfire,-14.616053198679406,-59.33582049687477,844.0,2024,8,19,19,0,27
Wildfire,-20.5538931827197,-49.20366202416719,844.0,2024,8,19,19,0,27
Wildfire,-10.641506555875718,18.649071134214388,844.0,2024,8,19,19,0,30
Wildfire,-4.037460655661818,19.2750946668118,844.0,2024,8,19,19,0,30
Wildfire,-14.228232041831117,-64.96555668580292,844.0,2024,8,19,19,0,27
Wildfire,50.67464544811803,-78.86617447568368,844.0,2024,8,19,19,0,-1
Wildfire,-14.381029336378544,-52.98930911842247,844.0,2024,8,19,19,0,27
Wildfire,-20.20503734589964,-49.71687943214779,844.0,2024,8,19,19,0,27
Wildfire,-18.0609421049431,18.57840031729453,844.0,2024,8,19,19,0,30
Wildfire,-6.005563101948217,17.121123469558114,844.0,2024,8,19,19,0,30
Wildfire,-4.196085673202985,19.829640459883656,844.0,2024,8,19,19,0,30
Wildfire,-21.423910290270108,-48.14231331760534,844.0,2024,8,19,19,0,27
Wildfire,-4.009585428693314,18.78555632279444,844.0,2024,8,19,19,0,30
Wildfire,-12.214016851547129,30.26607218511995,844.0,2024,8,19,19,0,30
Wildfire,-12.4880744516136,-65.51539872396867,844.0,2024,8,19,19,0,27
Wildfire,-10.413314868681711,29.728793432770157,844.0,2024,8,19,19,0,30
Wildfire,-9.864169819329906,24.67806771767116,844.0,2024,8,19,19,0,30
Wildfire,-4.364547314340713,20.15059117662694,844.0,2024,8,19,19,0,30
Wildfire,39.9185,-115.401167,938.0,2024,8,18,19,6,1
Wildfire,-8.568953569566064,17.355482116748153,844.0,2024,8,18,19,6,30
Wildfire,53.62613779684271,-126.56174461956871,844.0,2024,8,18,19,6,40
Wildfire,-15.009868488705427,14.7708437105317,844.0,2024,8,18,19,6,30
Wildfire,-9.64316045797106,24.67089417011879,844.0,2024,8,18,19,6,30
Wildfire,-16.655632985462372,20.59502346565309,844.0,2024,8,18,19,6,30
Wildfire,-9.117519965059085,30.45913150785769,844.0,2024,8,18,19,6,30
Wildfire,-6.192132415165204,21.95107220763888,844.0,2024,8,18,19,6,30
Wildfire,-5.141597666271899,25.91990593602531,844.0,2024,8,18,19,6,30
Wildfire,-10.795904048884776,-50.700576035534205,844.0,2024,8,18,19,6,27
Wildfire,-6.012508980835808,17.192222881034148,844.0,2024,8,18,19,6,30
Wildfire,-10.34388842865942,-57.93424395891409,844.0,2024,8,18,19,6,27
Wildfire,-15.613476702912346,16.573502698495982,844.0,2024,8,18,19,6,30
Wildfire,-9.481279968209146,24.67159106082838,844.0,2024,8,18,19,6,30
Wildfire,-9.619924007931694,-65.16716972261526,844.0,2024,8,18,19,6,27
Wildfire,-10.745051849943426,21.299484169354685,844.0,2024,8,18,19,6,30
Wildfire,-9.855140912109595,29.77784464694272,844.0,2024,8,18,19,6,30
Wildfire,-12.028550995637406,-50.33884958207477,844.0,2024,8,18,19,6,27
Wildfire,-19.024780618572063,20.120853184126148,844.0,2024,8,18,19,6,30
Wildfire,-9.034062121040153,24.461610632037544,844.0,2024,8,18,19,6,30
Wildfire,-19.03229833393915,20.20266686979774,844.0,2024,8,18,19,6,30
Wildfire,-16.243005095427407,-57.459901964106486,844.0,2024,8,18,19,6,27
Wildfire,-3.4346897658349897,19.42889615068854,844.0,2024,8,18,19,6,30
Wildfire,-11.274087349571031,20.720185242022787,844.0,2024,8,18,19,6,30
Wildfire,-11.473318792546852,14.960244276921532,844.0,2024,8,18,19,6,30
Wildfire,-4.111202525302862,19.910963202255846,844.0,2024,8,18,19,6,30
Wildfire,44.502607,-121.127004,590.0,2024,8,18,16,6,1
Wildfire,45.744671,-120.176422,6000.0,2024,8,18,0,6,1
Wildfire,34.8513889,-99.6672222,1383.0,2024,8,17,19,5,1
Wildfire,-29.349915008216968,26.910863713178912,844.0,2024,8,17,19,5,34
Wildfire,-8.848977456204153,21.4414821013812,844.0,2024,8,17,19,5,30
Wildfire,-16.034501116526293,136.69560469798662,844.0,2024,8,17,19,5,7
Wildfire,-25.176506265036384,31.333533614272422,844.0,2024,8,17,19,5,34
Wildfire,-7.799766425692636,25.62418975332685,844.0,2024,8,17,19,5,30
Wildfire,-32.31492771815524,26.83132207328089,844.0,2024,8,17,19,5,34
Wildfire,-31.82760517769422,26.88935649957571,844.0,2024,8,17,19,5,34
Wildfire,-13.027538407940568,-67.74382354041,844.0,2024,8,17,19,5,27
Wildfire,-15.628496477849184,130.28405070932382,844.0,2024,8,17,19,5,7
Wildfire,-8.339323297309734,-52.02187204361904,844.0,2024,8,17,19,5,27
Wildfire,54.03368022512155,120.23787619540342,844.0,2024,8,17,19,5,8
Wildfire,-14.0539199215023,-53.68411988978577,844.0,2024,8,17,19,5,27
Wildfire,-7.50821421755157,32.15521749682129,844.0,2024,8,17,19,5,30
Wildfire,-14.56731989865854,26.549197662329835,844.0,2024,8,17,19,5,30
Wildfire,-7.652192212490783,32.15594100541187,844.0,2024,8,17,19,5,30
Wildfire,-9.701743369102251,30.287910072534736,844.0,2024,8,17,19,5,30
Wildfire,-9.12829622724468,25.37324285588733,844.0,2024,8,17,19,5,30
Wildfire,-7.493675131742954,32.13733372024313,844.0,2024,8,17,19,5,30
Wildfire,-15.913119357844964,-56.05243363547751,844.0,2024,8,17,19,5,27
Wildfire,-16.069139658964882,-55.86989496063519,844.0,2024,8,17,19,5,27
Wildfire,-23.11702034831264,-53.70914917183904,844.0,2024,8,17,19,5,-1
Wildfire,-15.528318465595987,16.191620709398666,844.0,2024,8,17,19,5,30
Wildfire,-9.196688947809353,19.006718534327472,844.0,2024,8,17,19,5,30
Wildfire,-13.872841205638352,-58.4499052700728,844.0,2024,8,17,19,5,27
Wildfire,-17.54608752792182,20.596128354802943,844.0,2024,8,17,19,5,30
Volcano,56.653,161.36,844.0,2024,8,17,0,5,-1
Wildfire,43.67445,-110.1454,1731.0,2024,8,16,22,4,1
Wildfire,64.9511126731221,-123.67190678699345,844.0,2024,8,16,19,4,39
Wildfire,64.28859478580976,-122.59712626346072,844.0,2024,8,16,19,4,39
Wildfire,69.02200862646443,144.07696946404022,844.0,2024,8,16,19,4,41
Wildfire,-16.35651746127349,-59.00400914737556,844.0,2024,8,16,19,4,27
Wildfire,-15.527189143915235,-60.5260635491372,844.0,2024,8,16,19,4,27
Wildfire,69.02587485093144,144.0386200207036,844.0,2024,8,16,19,4,41
Wildfire,-13.007554483430836,24.86138873788796,844.0,2024,8,16,19,4,30
Wildfire,-23.723480592500124,22.46100964161343,844.0,2024,8,16,19,4,29
Wildfire,-23.27515866659453,23.54986140218745,844.0,2024,8,16,19,4,29
Wildfire,-4.345219917719843,36.17121110845521,844.0,2024,8,16,19,4,36
Wildfire,-13.061730127149414,24.73399294616355,844.0,2024,8,16,19,4,30
Wildfire,-15.009915766725287,14.76655194848175,844.0,2024,8,16,19,4,30
Wildfire,64.08137103251273,121.6788199642032,844.0,2024,8,16,19,4,8
Wildfire,-20.9372753744317,-57.6750405495506,844.0,2024,8,16,19,4,27
Wildfire,-15.006413334848348,-58.59136899301113,844.0,2024,8,16,19,4,27
Wildfire,-17.4206598043995,143.10322199577638,844.0,2024,8,16,19,4,7
Wildfire,69.41162942313022,143.5931789803035,844.0,2024,8,16,19,4,41
Wildfire,-11.464331221177028,-46.654445335505706,844.0,2024,8,16,19,4,27
Wildfire,-6.155653201326159,-52.77155839918529,844.0,2024,8,16,19,4,27
Wildfire,-14.363827117269665,14.13217526508073,844.0,2024,8,16,19,4,30
Wildfire,-10.916192238847856,21.051946984861384,844.0,2024,8,16,19,4,30
Wildfire,-19.81456348343213,134.1623335138918,844.0,2024,8,16,19,4,7
Wildfire,-7.888538629670715,25.81659981647499,844.0,2024,8,16,19,4,30
Wildfire,62.45608552701259,-122.99033780717546,844.0,2024,8,16,19,4,39
Wildfire,-20.71690415390831,-57.82566623082564,844.0,2024,8,16,19,4,27
Wildfire,-9.550384171907004,24.83150078280108,844.0,2024,8,16,19,4,30
Wildfire,-12.5042798535114,29.51704672920795,844.0,2024,8,16,19,4,30
Wildfire,-6.667260367434586,21.57438089627771,844.0,2024,8,16,19,4,30
Wildfire,-9.971522045282189,24.56585659887622,844.0,2024,8,16,19,4,30
Wildfire,-16.213580571561575,25.86741586766128,844.0,2024,8,16,19,4,30
Wildfire,-13.90673779988618,-46.020019879175685,844.0,2024,8,16,19,4,27
Wildfire,-9.11460139298016,-65.51283335549732,844.0,2024,8,16,19,4,27
Wildfire,-10.35332270361893,-50.37555274362972,844.0,2024,8,16,19,4,27
Wildfire,-32.46110695703945,26.777772821375294,844.0,2024,8,16,19,4,34
Wildfire,-11.327426083891908,30.748795517503485,844.0,2024,8,16,19,4,30
Wildfire,-9.210081757749377,25.213040209098377,844.0,2024,8,16,19,4,30
Wildfire,-5.680019408461655,28.353766566876804,844.0,2024,8,16,19,4,30
Wildfire,-9.113589538219076,30.4624891179272,844.0,2024,8,16,19,4,30
Wildfire,-6.652505603621824,21.4619006497134,844.0,2024,8,16,19,4,30
Wildfire,-6.16862536120534,21.97066834279337,844.0,2024,8,16,19,4,30
Wildfire,-3.780362660154781,31.104324417047664,844.0,2024,8,16,19,4,30
Wildfire,33.41166667,-100.5010333,1525.0,2024,8,16,16,4,1
Wildfire,33.95502,-99.1963,1000.0,2024,8,15,21,3,1
Wildfire,-6.912758561988537,17.04715240493347,844.0,2024,8,15,19,3,30
Wildfire,-15.213237342173356,134.4004731776261,844.0,2024,8,15,19,3,7
Wildfire,-13.614037721101344,-66.37930037925655,844.0,2024,8,15,19,3,27
Wildfire,-15.745869801399731,14.884463557064992,844.0,2024,8,15,19,3,30
Wildfire,-6.531666176217323,-44.913885850134925,844.0,2024,8,15,19,3,27
Wildfire,64.23884816860199,-122.59083700038924,844.0,2024,8,15,19,3,39
Wildfire,-19.691099764240462,-57.44374800299536,844.0,2024,8,15,19,3,27
Wildfire,-19.445865520877568,146.46254756769042,844.0,2024,8,15,19,3,7
Wildfire,68.9366624004366,142.23005566361198,844.0,2024,8,15,19,3,41
Wildfire,-16.417827300045683,18.186797493900556,844.0,2024,8,15,19,3,30
Wildfire,-4.409504130362149,36.261990742175016,844.0,2024,8,15,19,3,36
Wildfire,-16.013300944660642,16.333473659407257,844.0,2024,8,15,19,3,30
Wildfire,-11.026889897796172,21.10090110866892,844.0,2024,8,15,19,3,30
Wildfire,69.11479502324356,141.985313897172,844.0,2024,8,15,19,3,41
Wildfire,68.76370122732463,142.76688800355555,844.0,2024,8,15,19,3,41
Wildfire,-9.138725051337293,-51.57710448376932,844.0,2024,8,15,19,3,27
Wildfire,64.65713982859342,-120.01546486850914,844.0,2024,8,15,19,3,39
Wildfire,63.98681824050909,-120.6051273183782,844.0,2024,8,15,19,3,39
Wildfire,64.7139063194049,-123.39090936175546,844.0,2024,8,15,19,3,39
Wildfire,-8.297331295752784,-51.15765695296444,844.0,2024,8,15,19,3,27
Wildfire,69.22920659263644,144.01822147753794,844.0,2024,8,15,19,3,41
Wildfire,69.02867831452956,144.07120327644316,844.0,2024,8,15,19,3,41
Wildfire,-10.68048222308252,21.423297998618075,844.0,2024,8,15,19,3,30
Wildfire,-7.740737743041881,25.52152560863305,844.0,2024,8,15,19,3,30
Wildfire,-11.22332548874868,-46.75674946232306,844.0,2024,8,15,19,3,27
Wildfire,-10.5049830872183,18.065970502911195,844.0,2024,8,15,19,3,30
Wildfire,-8.256331414260751,24.93645939962921,844.0,2024,8,15,19,3,30
Wildfire,-9.64990579642114,25.378189712165963,844.0,2024,8,15,19,3,30
Wildfire,-9.774174917078032,24.42772265920753,844.0,2024,8,15,19,3,30
Wildfire,-10.121315224404311,25.29043473939553,844.0,2024,8,15,19,3,30
Wildfire,-6.589635278350551,21.268229733561103,844.0,2024,8,15,19,3,30
Wildfire,-12.22904487258654,29.447953796386937,844.0,2024,8,15,19,3,30
Wildfire,-15.206478548849612,17.191790731576013,844.0,2024,8,15,19,3,30
Wildfire,-9.36943530369533,19.45642592034801,844.0,2024,8,15,19,3,30
Wildfire,-6.6996872068564,15.878667943882531,844.0,2024,8,15,19,3,30
Wildfire,-14.248206709648354,-51.82051888920463,844.0,2024,8,15,19,3,27
Wildfire,-8.15884871761591,29.657919482043518,844.0,2024,8,15,19,3,30
Wildfire,-7.40196073802995,23.55624937150024,844.0,2024,8,15,19,3,30
Wildfire,-16.57109860128322,16.904495155515807,844.0,2024,8,15,19,3,30
Wildfire,-11.560017374089895,18.430516955142163,844.0,2024,8,15,19,3,30
Wildfire,-6.768012086849946,21.674647093477933,844.0,2024,8,15,19,3,30
Wildfire,-8.548102832918348,17.353484112894797,844.0,2024,8,15,19,3,30
Iceberg_B,-72.61,-127.41,330.0,2024,8,15,0,3,-1
Iceberg_B,-74.12,-140.7,330.0,2024,12,13,0,4,6
Iceberg_B,-74.37,-143.13,330.0,2024,12,26,0,3,6
Iceberg_B,-74.74,-145.92,330.0,2025,1,2,0,3,6
Iceberg_B,-74.89,-148.32,330.0,2025,1,31,0,4,6
Iceberg_B,-75.2,-150.91,330.0,2025,2,14,0,4,6
Iceberg_B,-75.24,-153.12,330.0,2025,3,6,0,3,6
Iceberg_B,-75.65,-154.11,330.0,2025,3,13,0,3,6
Iceberg_B,-75.88,-155.71,330.0,2025,3,27,0,3,6
Iceberg_B,-75.63,-157.47,330.0,2025,4,11,0,4,6
Iceberg_B,-75.39,-160.1,330.0,2025,5,9,0,4,6
Iceberg_B,-74.93,-161.44,330.0,2025,5,22,0,3,6
Iceberg_B,-74.75,-163.27,330.0,2025,6,5,0,3,6
Iceberg_B,-74.38,-165.79,330.0,2025,6,12,0,3,6
Iceberg_B,-73.88,-167.33,330.0,2025,6,27,0,4,6
Iceberg_B,-73.67,-169.21,330.0,2025,7,11,0,4,6
Iceberg_B,-73.23,-169.59,112.0,2025,7,31,0,3,6
Iceberg_B,-72.62,-170.96,112.0,2025,8,21,0,3,6
Iceberg_B,-72.21,-171.89,112.0,2025,9,4,0,3,6
Iceberg_B,-72.3,-173.36,112.0,2025,9,11,0,3,6
Iceberg_B,-71.31,-173.77,112.0,2025,10,9,0,3,6
Iceberg_B,-70.81,-174.64,112.0,2025,10,16,0,3,6
Iceberg_B,-70.28,-177.13,112.0,2025,10,31,0,4,6
Iceberg_B,-69.89,-177.85,112.0,2025,11,14,0,4,6
Iceberg_B,-69.24,-177.84,112.0,2025,11,28,0,4,6
Iceberg_B,-68.86,-176.57,112.0,2025,12,26,0,4,6
Iceberg_B,-68.3,-176.74,112.0,2026,1,2,0,4,6
Iceberg_B,-67.68,-177.25,112.0,2026,2,19,0,3,6
Iceberg_B,-67.31,-178.77,98.0,2026,3,6,0,4,6
Iceberg_B,-67.09,-179.86,98.0,2026,3,26,0,3,6
Iceberg_B,-67.58,179.79,98.0,2026,4,10,0,4,6
Iceberg_B,-72.46,-127.08,45.0,2024,8,15,0,3,-1
Iceberg_B,-74.03,-137.53,45.0,2024,12,13,0,4,6
Iceberg_B,-74.36,-139.07,45.0,2025,1,2,0,3,6
Iceberg_B,-74.53,-141.7,45.0,2025,1,23,0,3,6
Iceberg_B,-74.62,-143.61,45.0,2025,2,21,0,4,6
Iceberg_B,-75.38,-148.24,45.0,2025,3,6,0,3,6
Iceberg_B,-75.35,-152.73,45.0,2025,3,21,0,4,6
Iceberg_B,-75.34,-154.86,45.0,2025,4,4,0,4,6
Iceberg_B,-74.88,-156.3,45.0,2025,5,2,0,4,6
Iceberg_B,-74.38,-157.83,45.0,2025,5,16,0,4,6
Iceberg_B,-74.0,-158.76,45.0,2025,5,22,0,3,6
Iceberg_B,-73.79,-161.08,45.0,2025,6,5,0,3,6
Iceberg_B,-73.35,-163.06,45.0,2025,6,12,0,3,6
Iceberg_B,-72.55,-163.83,45.0,2025,6,27,0,4,6
Iceberg_B,-72.14,-162.07,45.0,2025,7,18,0,4,6
Iceberg_B,-71.52,-162.34,45.0,2025,7,31,0,3,6
Iceberg_B,-71.28,-160.83,45.0,2025,8,8,0,4,6
Iceberg_B,-71.07,-162.22,45.0,2025,8,14,0,3,6
Iceberg_B,-70.61,-161.82,45.0,2025,8,28,0,3,6
Iceberg_B,-71.05,-160.39,45.0,2025,9,11,0,3,6
Iceberg_B,-71.25,-162.1,45.0,2025,9,18,0,3,6
Iceberg_B,-70.25,-160.55,45.0,2025,10,9,0,3,6
Iceberg_B,-70.09,-159.26,45.0,2025,10,16,0,3,6
Iceberg_B,-69.62,-161.18,45.0,2025,11,14,0,4,6
Iceberg_B,-69.43,-159.78,45.0,2025,12,18,0,3,6
Iceberg_B,-68.77,-159.71,45.0,2026,2,26,0,3,6
Wildfire,44.6011111,-105.0452778,509.0,2024,8,14,19,2,1
Wildfire,-9.459371727384466,24.766514565101595,844.0,2024,8,14,19,2,30
Wildfire,-17.21408376205333,20.415381551965385,844.0,2024,8,14,19,2,30
Wildfire,-10.203019107430803,29.347297830002056,844.0,2024,8,14,19,2,30
Wildfire,-15.204589639710662,16.45371058735389,844.0,2024,8,14,19,2,30
Wildfire,-14.380232805755654,-54.9783364371332,844.0,2024,8,14,19,2,27
Wildfire,-8.900375811948512,23.061710798087105,844.0,2024,8,14,19,2,30
Wildfire,-3.451888362430587,21.37816851896172,844.0,2024,8,14,19,2,30
Wildfire,-10.660066892547832,30.584870297616494,844.0,2024,8,14,19,2,30
Wildfire,-4.926561803362454,23.433258983842425,844.0,2024,8,14,19,2,30
Wildfire,64.9177837462588,-123.90133593746089,844.0,2024,8,14,19,2,39
Wildfire,-17.70963133471235,138.33300498084375,844.0,2024,8,14,19,2,7
Wildfire,-12.10903998235328,28.785128113361797,844.0,2024,8,14,19,2,30
Wildfire,-10.095316585123918,21.04976976342744,844.0,2024,8,14,19,2,30
Wildfire,-16.81731908141312,13.572550389565729,844.0,2024,8,14,19,2,30
Wildfire,-10.293226943290035,22.00719009391372,844.0,2024,8,14,19,2,30
Wildfire,-10.854451402082104,29.06201007303522,844.0,2024,8,14,19,2,30
